id,latitude,longitude,city,state
12118,38.96346,-76.85708,Lanham,Maryland
16174,38.973307,-76.8442574,Lanham,Maryland
12120,38.99485,-77.07686,Chevy Chase,Maryland
12834,38.9737574,-76.3264781,Stevensville,Maryland
12941,38.802636,-76.9074009,Camp Springs,Maryland
13021,38.76713,-76.88854,Clinton,Maryland
13551,39.22481385,-76.66508198,Linthicum Heights,Maryland
18505,39.2209016,-76.6428414,Linthicum Heights,Maryland
13625,39.2723443,-76.7290302,Catonsville,Maryland
13626,39.2848939,-76.7429406,Catonsville,Maryland
16701,39.28936144,-76.72778727,Catonsville,Maryland
18621,39.2776656,-76.7352348,Catonsville,Maryland
13636,38.8227306,-76.9189526,Suitland-Silver Hill,Maryland
15265,38.938951,-76.9563837,Brentwood,Maryland
15565,39.36337573,-76.7836167,Randallstown,Maryland
15755,38.8175401,-76.9997744,Forest Heights,Maryland
15838,38.8569172,-76.9051069,District Heights,Maryland
16010,39.5228698,-76.1891737,Aberdeen,Maryland
16183,39.43601695,-76.30646125,Edgewood,Maryland
16702,39.20625539,-76.72780917,Elkridge,Maryland
16824,38.8264328,-76.9443522,Marlow Heights,Maryland
17915,39.3080267,-76.8895709,Woodstock,Maryland
18150,37.4915619,-76.3944999,Fallston,Maryland
1813,42.350686,-71.089399,Boston,Massachusetts
2036,42.349271,-71.1556546,Boston,Massachusetts
2417,42.343132,-71.063721,Boston,Massachusetts
3361,42.340945,-71.084109,Boston,Massachusetts
3412,42.24294,-70.956318,Boston,Massachusetts
3554,42.39738,-71.13031,Boston,Massachusetts
4251,42.3335,-71.103476,Boston,Massachusetts
6705,42.3442673,-71.0895642,Boston,Massachusetts
8972,42.3419821,-71.0865355,Boston,Massachusetts
11043,42.2830001,-71.0546982,Boston,Massachusetts
11305,42.3398903,-71.0787773,Boston,Massachusetts
11306,42.3869251,-71.0070834,Boston,Massachusetts
11838,42.2675548,-71.1197852,Boston,Massachusetts
12169,42.2953594,-71.1548368,Boston,Massachusetts
12239,42.302988,-71.0849218,Boston,Massachusetts
12376,42.34211,-71.06846,Boston,Massachusetts
12385,42.37935,-71.05637,Boston,Massachusetts
12804,42.3411566,-71.1467547,Boston,Massachusetts
14387,42.3649198,-71.0618128,Boston,Massachusetts
14490,42.3722547,-71.0357103,Boston,Massachusetts
15142,42.3822693,-71.0208275,Boston,Massachusetts
15155,42.2695692,-71.0940093,Boston,Massachusetts
15364,42.277435,-71.172585,Boston,Massachusetts
17174,42.3494538,-71.0657179,Boston,Massachusetts
17175,42.3381636,-71.0493586,Boston,Massachusetts
17853,42.33036942,-71.10289335,Boston,Massachusetts
18215,42.2525487,-71.1188104,Boston,Massachusetts
18384,42.2956966,-71.0483908,Boston,Massachusetts
18652,42.3528251,-71.1594729,Boston,Massachusetts
18654,42.332334,-71.096437,Boston,Massachusetts
18659,42.2370802,-71.1317616,Boston,Massachusetts
4163,42.361805,-71.115677,Cambridge,Massachusetts
6236,42.3964408,-71.1294031,Cambridge,Massachusetts
6409,42.3749182,-71.1092602,Cambridge,Massachusetts
6706,42.3366764,-71.1489131,Cambridge,Massachusetts
9277,42.3613221,-71.115677,Cambridge,Massachusetts
11307,42.382912,-71.1193373,Cambridge,Massachusetts
11309,42.3713615,-71.116644,Cambridge,Massachusetts
11827,42.364644,-71.1032988,Cambridge,Massachusetts
11868,42.3730856,-71.0935567,Cambridge,Massachusetts
17933,42.3575751,-71.1080638,Cambridge,Massachusetts
18800,42.3637555,-71.1012624,Cambridge,Massachusetts
11200,42.1742868,-72.5738274,Chicopee,Massachusetts
11995,42.1498497,-72.5862636,Chicopee,Massachusetts
16461,42.1655924,-72.5437748,Chicopee,Massachusetts
1787,42.21932,-71.00313,Braintree,Massachusetts
6704,42.2486476,-71.0021312,Braintree,Massachusetts
1989,42.419222,-71.687759,Clinton,Massachusetts
6702,42.2598705,-71.8051636,Clinton,Massachusetts
1981,42.2907542,-71.0719155,Dorchester,Massachusetts
3768,42.288163,-71.055116,Dorchester,Massachusetts
11245,42.3055081,-71.0674657,Dorchester,Massachusetts
15078,42.2991513,-71.05809,Dorchester,Massachusetts
17918,42.2981591,-71.0629629,Dorchester,Massachusetts
3004,42.300713,-71.408211,Framingham,Massachusetts
9932,42.32119833,-71.39471929,Framingham,Massachusetts
11902,42.2883912,-71.4281506,Framingham,Massachusetts
15805,42.2715507,-71.4191522,Framingham,Massachusetts
18090,42.2930353,-71.4281042,Framingham,Massachusetts
11184,42.5351256,-70.9889507,Peabody,Massachusetts
12017,42.5237943,-70.9213353,Peabody,Massachusetts
13715,42.50808,-70.895943,Peabody,Massachusetts
3766,42.299934,-71.113564,Jamaica Plain,Massachusetts
12847,42.32271389,-71.10165173,Jamaica Plain,Massachusetts
18656,42.3100336,-71.10417813,Jamaica Plain,Massachusetts
5829,42.09689227,-72.58244555,Springfield,Massachusetts
6701,42.1481135,-72.5629252,Springfield,Massachusetts
7288,42.1214673,-72.5846233,Springfield,Massachusetts
11352,42.1277448,-72.5812236,Springfield,Massachusetts
11856,42.0972229,-72.5651285,Springfield,Massachusetts
11972,42.105631,-72.6223462,Springfield,Massachusetts
12269,42.1248155,-72.535717,Springfield,Massachusetts
13077,42.1278474,-72.5359301,Springfield,Massachusetts
15045,42.1142924,-72.5809269,Springfield,Massachusetts
16458,42.0971905,-72.5861943,Springfield,Massachusetts
10122,42.558243,-70.8806334,Beverly,Massachusetts
13615,42.5561286,-70.8908213,Beverly,Massachusetts
5831,42.4637235,-73.25217899,Pittsfield,Massachusetts
13020,42.43172,-73.213705,Pittsfield,Massachusetts
6018,42.1951067,-71.0604088,Randolph,Massachusetts
11246,42.1678388,-71.0466196,Randolph,Massachusetts
12005,42.2004458,-72.6143128,Holyoke,Massachusetts
6163,42.1023714,-71.022824,Brockton,Massachusetts
13790,42.08834,-71.0469573,Brockton,Massachusetts
16663,42.0525829,-71.0103571,Brockton,Massachusetts
6242,42.4058759,-71.1310497,Somerville,Massachusetts
7285,42.3916768,-71.0999863,Somerville,Massachusetts
8626,42.3920655,-71.0778496,Somerville,Massachusetts
11540,42.3799567,-71.0969108,Somerville,Massachusetts
12866,42.37951281,-71.09579475,Somerville,Massachusetts
15473,42.3764546,-71.0993978,Somerville,Massachusetts
6347,42.4777373,-71.4123801,Acton,Massachusetts
6471,42.7288331,-71.20859385,Methuen,Massachusetts
8388,42.7236179,-71.1765769,Methuen,Massachusetts
12408,42.719091,-71.1962249,Methuen,Massachusetts
6886,42.72647661,-70.99371672,Georgetown,Massachusetts
7286,42.4094508,-71.0303459,Chelsea,Massachusetts
12263,42.3985474,-71.0308489,Chelsea,Massachusetts
14114,42.405055,-71.028861,Chelsea,Massachusetts
15077,42.394894,-71.03334159,Chelsea,Massachusetts
7287,42.2965717,-71.7606326,Worcester,Massachusetts
8052,42.244256,-71.8379314,Worcester,Massachusetts
8070,42.3020166,-71.763394,Worcester,Massachusetts
8147,42.2598992,-71.8066462,Worcester,Massachusetts
11839,42.2551805,-71.8146376,Worcester,Massachusetts
12159,42.2509196,-71.7658024,Worcester,Massachusetts
12274,42.2707294,-71.8088139,Worcester,Massachusetts
17391,42.2473333,-71.8169733,Worcester,Massachusetts
18263,42.25283,-71.81792,Worcester,Massachusetts
18600,42.2505897,-71.7644955,Worcester,Massachusetts
18798,42.2582145,-71.8001192,Worcester,Massachusetts
7399,42.3528765,-71.1324396,Allston,Massachusetts
11541,42.2833662,-71.1310885,Roslindale,Massachusetts
11621,42.5869917,-72.6074014,Greenfield,Massachusetts
7773,42.49912289,-71.10113669,Stoneham,Massachusetts
14858,42.478546,-71.1009612,Stoneham,Massachusetts
17679,42.48721412,-71.10065639,Stoneham,Massachusetts
8080,42.3415678,-71.579118,Marlborough,Massachusetts
15228,42.3523593,-71.529877,Marlborough,Massachusetts
11595,42.4584938,-70.969517,Lynn,Massachusetts
12921,42.46227686,-70.96533612,Lynn,Massachusetts
14113,42.465905,-70.955457,Lynn,Massachusetts
14860,42.4758823,-70.9463905,Lynn,Massachusetts
12975,41.6623844,-70.3006094,Hyannis,Massachusetts
14476,41.648601,-70.291336,Hyannis,Massachusetts
14862,41.6722275,-70.2666536,Hyannis,Massachusetts
8146,42.4037509,-71.0615231,Everett,Massachusetts
11244,42.4070989,-71.0549886,Everett,Massachusetts
15516,42.4027727,-71.05375901,Everett,Massachusetts
8230,41.6987468,-71.1676341,Fall River,Massachusetts
13259,41.682755,-71.164861,Fall River,Massachusetts
13260,41.7525166,-71.1205229,Fall River,Massachusetts
14882,41.6941793,-71.1393279,Fall River,Massachusetts
15001,41.6828711,-71.1825178,Fall River,Massachusetts
17769,41.6987011,-71.1369605,Fall River,Massachusetts
18612,41.6834714,-71.1490013,Fall River,Massachusetts
8363,42.51775004,-71.0919484,Reading,Massachusetts
12942,42.506012,-71.103134,Reading,Massachusetts
15007,42.5121063,-71.1044034,Reading,Massachusetts
8857,41.7072335,-70.9471981,New Bedford,Massachusetts
12732,41.6136816,-70.9180878,New Bedford,Massachusetts
13201,41.6498433,-70.9285571,New Bedford,Massachusetts
14863,41.7003506,-70.9360253,New Bedford,Massachusetts
15004,41.6663543,-70.9225166,New Bedford,Massachusetts
9533,42.6071445,-71.2265939,Tewksbury,Massachusetts
12407,42.6137226,-71.286773,Tewksbury,Massachusetts
17754,42.6103525,-71.2317825,Tewksbury,Massachusetts
10112,41.7668974,-71.2628969,Swansea,Massachusetts
14990,41.7711737,-71.2637678,Swansea,Massachusetts
10165,41.9386601,-71.079308,Raynham,Massachusetts
16667,41.9392124,-71.0531661,Raynham,Massachusetts
18613,41.9063514,-71.0377358,Raynham,Massachusetts
10166,42.6311562,-71.3208014,Lowell,Massachusetts
12206,42.6229583,-71.3240525,Lowell,Massachusetts
12270,42.6339331,-71.3334707,Lowell,Massachusetts
13119,42.6398435,-71.3073495,Lowell,Massachusetts
14857,42.6428474,-71.3261635,Lowell,Massachusetts
10521,42.3764522,-71.2512499,Waltham,Massachusetts
12967,42.3766208,-71.2348075,Waltham,Massachusetts
13016,42.3762436,-71.2551727,Waltham,Massachusetts
13236,42.3766331,-71.2433145,Waltham,Massachusetts
13986,42.3762778,-71.2380759,Waltham,Massachusetts
10551,42.2019918,-71.83395868,Auburn,Massachusetts
10578,42.3181482,-71.2114226,Newton,Massachusetts
11127,42.3568016,-71.188041,Newton,Massachusetts
10592,41.9721075,-70.6822458,Plymouth,Massachusetts
11326,41.9525096,-70.6853434,Plymouth,Massachusetts
10837,42.2747429,-71.7469123,Shrewsbury,Massachusetts
15802,42.2433632,-71.7401358,Shrewsbury,Massachusetts
10957,42.2142506,-71.1816621,Westwood,Massachusetts
11017,42.1479985,-70.8458288,Hanover,Massachusetts
11149,42.470147,-71.1490988,Woburn,Massachusetts
11991,42.5065425,-71.1608625,Woburn,Massachusetts
12210,42.4685057,-71.1477052,Woburn,Massachusetts
14859,42.4750697,-71.1495887,Woburn,Massachusetts
11153,42.689517,-71.1509787,Lawrence,Massachusetts
12160,42.7043911,-71.166853,Lawrence,Massachusetts
12801,42.70418611,-71.16728752,Lawrence,Massachusetts
15807,42.6955953,-71.1536202,Lawrence,Massachusetts
11198,42.5150753,-71.2044011,Burlington,Massachusetts
12782,42.5015067,-71.2308775,Burlington,Massachusetts
11204,42.1489041,-71.00889064,Holbrook,Massachusetts
17130,42.1674636,-71.0078053,Holbrook,Massachusetts
11212,42.2157722,-70.9637877,Weymouth,Massachusetts
17027,42.2172222,-70.9363889,Weymouth,Massachusetts
11455,41.8963346,-70.948341,Middleborough,Massachusetts
11956,41.8826751,-70.9127922,Middleborough,Massachusetts
11532,42.4821584,-70.9138347,Swampscott,Massachusetts
11744,42.7780422,-71.0859199,Haverhill,Massachusetts
16625,42.7652496,-71.0830006,Haverhill,Massachusetts
12045,42.4493282,-71.1984837,Lexington,Massachusetts
13040,42.303399,-73.2446295,Lee,Massachusetts
14301,42.2987833,-73.2406898,Lee,Massachusetts
12080,42.5044572,-71.0707193,Wakefield,Massachusetts
12268,42.0810626,-72.5883659,Agawam,Massachusetts
12920,42.0797132,-72.6505495,Agawam,Massachusetts
12271,42.5504229,-71.1771919,Wilmington,Massachusetts
12293,42.0802544,-72.0354441,Southbridge,Massachusetts
18308,42.0723798,-72.0251297,Southbridge,Massachusetts
18092,42.363412,-71.392567,Sudbury,Massachusetts
12401,42.12332,-71.03293,Avon,Massachusetts
12411,41.5778804,-70.5577747,Falmouth,Massachusetts
17547,41.555714,-70.6006963,Falmouth,Massachusetts
12460,42.4318581,-71.0264417,Malden,Massachusetts
12470,42.3960756,-71.1220635,Somerville,Massachusetts
18312,42.3978517,-71.1054793,Somerville,Massachusetts
18609,42.38928411,-71.08816533,Somerville,Massachusetts
12786,42.8192234,-70.9118841,Newburyport,Massachusetts
12972,42.5592552,-70.9303916,Danvers,Massachusetts
18589,42.59914651,-70.95991097,Danvers,Massachusetts
13091,42.2752677,-71.0218722,Quincy,Massachusetts
14812,42.262839,-71.012539,Quincy,Massachusetts
16848,42.240953,-71.008628,Quincy,Massachusetts
17931,42.2461164,-70.9739054,Quincy,Massachusetts
13129,41.9273983,-71.3541574,Attleboro,Massachusetts
13258,41.936615,-71.282987,Attleboro,Massachusetts
14883,41.9450105,-71.2807671,Attleboro,Massachusetts
13203,41.7548964,-70.732203,Wareham,Massachusetts
13498,42.4496917,-71.0053111,Saugus,Massachusetts
13617,42.4802881,-71.0413733,Saugus,Massachusetts
13542,42.196432,-71.199135,Norwood,Massachusetts
16666,42.1797462,-71.2050074,Norwood,Massachusetts
13576,42.1408523,-71.2204015,Walpole,Massachusetts
14452,42.4538915,-71.0750683,Melrose,Massachusetts
14532,42.1412529,-71.5194056,Milford,Massachusetts
14856,42.1633977,-71.508871,Milford,Massachusetts
14810,42.5264596,-70.9012948,Salem,Massachusetts
14811,42.4452072,-71.0249831,Revere,Massachusetts
15168,42.4151894,-70.9922244,Revere,Massachusetts
14861,41.9029603,-71.0994914,Taunton,Massachusetts
15141,41.8733685,-71.10594,Taunton,Massachusetts
16665,41.8882675,-71.1228,Taunton,Massachusetts
14988,42.091881,-72.069168,Sturbridge,Massachusetts
15147,42.0916109,-70.7063977,Marshfield,Massachusetts
15375,42.0192575,-71.4961183,Bellingham,Massachusetts
18650,42.11305953,-71.47320986,Bellingham,Massachusetts
15737,42.2333788,-70.8797053,Hingham,Massachusetts
15800,42.4954861,-73.2370265,Lanesborough,Massachusetts
15801,42.5256016,-71.7605935,Leominster,Massachusetts
16595,42.5033609,-71.7476317,Leominster,Massachusetts
15803,42.5677717,-71.423118,Westford,Massachusetts
15804,42.678928,-70.8391005,Ipswich,Massachusetts
15832,41.6578491,-70.3474611,Barnstable,Massachusetts
16462,42.137939,-72.625373,West Springfield,Massachusetts
17472,42.1045781,-72.6764005,West Springfield,Massachusetts
16463,42.0250262,-72.5841504,Longmeadow,Massachusetts
16660,42.031958,-71.218241,Mansfield,Massachusetts
16772,42.6573462,-71.1402323,Andover,Massachusetts
16847,41.6859892,-70.0744513,Harwich,Massachusetts
16849,41.7696308,-70.0551533,Brewster,Massachusetts
16853,42.1934704,-70.72667,Scituate,Massachusetts
16854,42.0948803,-70.7938428,Pembroke,Massachusetts
17549,42.5939656,-71.8029448,Fitchburg,Massachusetts
18599,41.7080487,-70.2583418,Fitchburg,Massachusetts
17860,42.4853806,-71.2611572,Bedford,Massachusetts
17925,42.23529085,-70.82324051,Cohasset,Massachusetts
18091,42.25224555,-71.43016752,Ashland,Massachusetts
18243,42.136614,-71.1126382,Stoughton,Massachusetts
18799,42.12549503,-71.06901396,Stoughton,Massachusetts
18352,42.1225343,-70.9140902,Rockland,Massachusetts
18471,42.2169589,-71.5424198,Hopkinton,Massachusetts
18649,42.0424042,-70.8542435,Hanson,Massachusetts
18801,42.07762509,-70.94638357,Whitman,Massachusetts
2429,42.518063,-83.339608,Farmington Hills,Michigan
9997,42.4720812,-83.4344674,Farmington Hills,Michigan
13650,42.4707192,-83.356854,Farmington Hills,Michigan
16755,42.4988737,-83.3591326,Farmington Hills,Michigan
3042,42.941132,-85.67043,Grand Rapids,Michigan
3043,42.913383,-85.67133,Grand Rapids,Michigan
5916,42.9120923,-85.6066226,Grand Rapids,Michigan
8351,42.9111235,-85.5691325,Grand Rapids,Michigan
8940,42.9416737,-85.6676895,Grand Rapids,Michigan
8977,42.9131858,-85.6460999,Grand Rapids,Michigan
12569,42.9486338,-85.6425479,Grand Rapids,Michigan
13240,42.88419117,-85.64620097,Grand Rapids,Michigan
13398,42.9858172,-85.6394826,Grand Rapids,Michigan
13682,42.934176,-85.6185,Grand Rapids,Michigan
14154,42.9718532,-85.7679862,Grand Rapids,Michigan
15254,42.9914571,-85.6627423,Grand Rapids,Michigan
15338,42.8850332,-85.6264434,Grand Rapids,Michigan
16309,42.956091,-85.632325,Grand Rapids,Michigan
16846,42.986252,-85.7482923,Grand Rapids,Michigan
17525,42.959151,-85.6876666,Grand Rapids,Michigan
17697,43.0059798,-85.6401751,Grand Rapids,Michigan
18489,42.913642,-85.6632039,Grand Rapids,Michigan
1048,42.383988,-82.967425,Detroit,Michigan
1049,42.38598,-83.236204,Detroit,Michigan
1143,42.6382477,-83.0332108,Shelby Twp,Michigan
1205,42.416212,-83.180313,Detroit,Michigan
1257,42.4105782,-83.2432126,Detroit,Michigan
1296,42.3719951,-83.2221425,Detroit,Michigan
1420,42.389619,-83.198608,Detroit,Michigan
1829,42.444155,-83.220582,Detroit,Michigan
1836,42.433316,-83.044202,Detroit,Michigan
2387,42.429419,-82.98185,Detroit,Michigan
2403,42.393858,-83.005144,Detroit,Michigan
2942,42.402474,-83.139831,Detroit,Michigan
2943,42.357231,-83.109404,Detroit,Michigan
4014,42.392706,-83.006137,Detroit,Michigan
4583,42.4100655,-83.047424,Detroit,Michigan
4708,42.34368642,-83.21537053,Detroit,Michigan
4709,42.43099555,-83.17029447,Detroit,Michigan
4711,42.3767858,-83.0780773,Detroit,Michigan
4712,42.4495964,-82.9675349,Detroit,Michigan
4713,42.3870471,-83.1391218,Detroit,Michigan
5100,42.3721572,-83.233477,Detroit,Michigan
5947,42.3573946,-83.1109645,Detroit,Michigan
5987,42.33637827,-83.02645437,Detroit,Michigan
6158,42.4305268,-83.2185181,Detroit,Michigan
6308,42.4304276,-83.1915094,Detroit,Michigan
6326,42.3581226,-83.2156834,Detroit,Michigan
8013,42.4427978,-83.267875,Detroit,Michigan
8016,42.3167699,-83.1956363,Detroit,Michigan
8315,42.43371282,-83.00160569,Detroit,Michigan
8338,42.324707,-83.0620724,Detroit,Michigan
8340,42.4292016,-83.2439513,Detroit,Michigan
8355,42.3738149,-83.0649833,Detroit,Michigan
8592,42.3521613,-83.0791255,Detroit,Michigan
8876,42.3824415,-83.1779454,Detroit,Michigan
8943,42.4263091,-83.0525404,Detroit,Michigan
9240,42.3642821,-82.9756336,Detroit,Michigan
9504,42.3902521,-83.086151,Detroit,Michigan
9543,42.4008634,-83.2176185,Detroit,Michigan
9563,42.3774407,-83.1221331,Detroit,Michigan
9601,42.4344147,-83.0140021,Detroit,Michigan
9775,42.3692681,-83.1392388,Detroit,Michigan
9785,42.37289,-83.19806,Detroit,Michigan
9888,42.3168762,-83.2228274,Detroit,Michigan
10019,42.3944431,-82.9626317,Detroit,Michigan
10096,42.3309549,-83.1401693,Detroit,Michigan
10146,42.3449268,-83.1197866,Detroit,Michigan
10147,42.3861217,-83.145649,Detroit,Michigan
10148,42.3672688,-83.0218186,Detroit,Michigan
10347,42.674247,-82.878438,Detroit,Michigan
10916,42.3310206,-83.1524751,Detroit,Michigan
11025,42.41063,-83.24217,Detroit,Michigan
11050,42.4169319,-83.1350164,Detroit,Michigan
11383,42.3917811,-82.9951607,Detroit,Michigan
11384,42.4024233,-82.9730476,Detroit,Michigan
11393,42.3898297,-82.9360907,Detroit,Michigan
11891,42.4176545,-83.112917,Detroit,Michigan
12077,42.3865562,-83.1456144,Detroit,Michigan
12184,42.35736,-83.21735,Detroit,Michigan
12188,42.43336,-83.06358,Detroit,Michigan
12320,42.395927,-82.958262,Detroit,Michigan
12321,42.367112,-83.006465,Detroit,Michigan
12322,42.382503,-82.997244,Detroit,Michigan
12381,42.4403938,-83.0828914,Detroit,Michigan
12922,42.5326224,-82.9100235,Detroit,Michigan
13195,42.4293416,-83.2723008,Detroit,Michigan
13230,42.391012,-82.9704677,Detroit,Michigan
13231,42.4469963,-83.0635292,Detroit,Michigan
13913,42.425313,-83.023562,Detroit,Michigan
13914,42.356812,-83.110563,Detroit,Michigan
13921,42.418197,-83.1013678,Detroit,Michigan
13957,42.394687,-83.003812,Detroit,Michigan
13958,42.391812,-82.994938,Detroit,Michigan
13975,42.444062,-83.213438,Detroit,Michigan
13978,42.416812,-83.171563,Detroit,Michigan
14389,42.372313,-83.197063,Detroit,Michigan
14390,42.416812,-82.936563,Detroit,Michigan
14392,42.386938,-83.020312,Detroit,Michigan
14393,42.387562,-82.948438,Detroit,Michigan
14535,42.418313,-83.081688,Detroit,Michigan
15110,42.4454916,-83.024305,Detroit,Michigan
16539,42.34795478,-83.00084021,Detroit,Michigan
11084,42.295072,-83.388483,Westland,Michigan
11549,42.3415367,-83.3896338,Westland,Michigan
11685,42.351277,-83.3130599,Westland,Michigan
9070,42.4764606,-83.0267808,Center Line,Michigan
2862,42.943986,-83.692635,Flint,Michigan
5370,43.0225394,-83.7330086,Flint,Michigan
8018,43.0182256,-83.654986,Flint,Michigan
8019,43.009792,-83.68435,Flint,Michigan
8145,42.9886166,-83.7127319,Flint,Michigan
8946,42.9849797,-83.693383,Flint,Michigan
11884,43.0383114,-83.7048754,Flint,Michigan
15056,43.0338855,-83.7590515,Flint,Michigan
15267,42.986894,-83.7718624,Flint,Michigan
16272,43.0187046,-83.6549982,Flint,Michigan
16273,43.0328161,-83.6601727,Flint,Michigan
17378,42.996485,-83.724197,Flint,Michigan
17770,42.9880138,-83.7411799,Flint,Michigan
9806,43.0193743,-82.454437,Fort Gratiot Twp,Michigan
2560,42.496206,-83.536744,Wixom,Michigan
12875,42.4945293,-83.5351285,Wixom,Michigan
2051,42.7408206,-84.6088189,Lansing,Michigan
2875,42.689562,-84.508901,Lansing,Michigan
7458,42.7490262,-84.5628781,Lansing,Michigan
8350,42.7252206,-84.5670215,Lansing,Michigan
8439,42.712172,-84.5482228,Lansing,Michigan
9326,42.7433301,-84.6290083,Lansing,Michigan
11247,42.740394,-84.6776952,Lansing,Michigan
11686,42.7466556,-84.4278812,Lansing,Michigan
15834,42.6834516,-84.6024659,Lansing,Michigan
15835,42.7275517,-84.5582322,Lansing,Michigan
15836,42.71228338,-84.5588714,Lansing,Michigan
16374,42.7253553,-84.4195644,Lansing,Michigan
17488,42.730088,-84.514824,Lansing,Michigan
17636,42.7685577,-84.59952,Lansing,Michigan
18502,42.6614109,-84.5917616,Lansing,Michigan
13146,41.2369004,-96.1952124,Omaha,Nebraska
12405,43.5844756,-83.890336,Bay City,Michigan
17380,43.587053,-83.8908806,Bay City,Michigan
1050,42.446507,-83.146766,Ferndale,Michigan
4714,42.4471055,-83.1197866,Ferndale,Michigan
12372,42.460265,-83.151862,Ferndale,Michigan
7988,42.7823206,-83.5329636,Holly,Michigan
1751,42.639145,-83.288343,Pontiac,Michigan
6763,42.6483058,-83.2712975,Pontiac,Michigan
8017,42.672464,-83.2805225,Pontiac,Michigan
14702,42.6292943,-83.3250363,Pontiac,Michigan
18573,42.63916938,-83.28817936,Pontiac,Michigan
1758,42.250466,-83.66138,Ann Arbor,Michigan
5915,42.2820388,-83.7671755,Ann Arbor,Michigan
7163,42.2740321,-83.779369,Ann Arbor,Michigan
9087,42.2777928,-83.7490411,Ann Arbor,Michigan
9710,42.24048704,-83.74663076,Ann Arbor,Michigan
9736,42.3179357,-83.6465637,Ann Arbor,Michigan
11385,42.2847117,-83.8023341,Ann Arbor,Michigan
11386,42.2498364,-83.6615854,Ann Arbor,Michigan
12671,42.2557951,-83.6885656,Ann Arbor,Michigan
13318,42.2713181,-83.7408253,Ann Arbor,Michigan
15337,42.2566536,-83.6964975,Ann Arbor,Michigan
1236,42.4656612,-82.9301089,Eastpointe,Michigan
5989,42.47980434,-82.96663642,Eastpointe,Michigan
6907,42.4656725,-82.9303475,Eastpointe,Michigan
8817,42.4508406,-82.9362604,Eastpointe,Michigan
1679,42.44468592,-83.22054505,Southfield,Michigan
1936,42.471552,-83.280907,Southfield,Michigan
4205,42.500904,-83.2856,Southfield,Michigan
4710,42.480287,-83.220985,Southfield,Michigan
7201,42.5014737,-83.2842558,Southfield,Michigan
11083,42.473487,-83.202102,Southfield,Michigan
12181,42.50083,-83.30938,Southfield,Michigan
13610,42.4720331,-83.2601764,Southfield,Michigan
15918,42.4872499,-83.2611381,Southfield,Michigan
17188,42.4868218,-83.2028684,Southfield,Michigan
18082,42.4487488,-83.3136112,Southfield,Michigan
1533,42.4025663,-83.0530349,Hamtramck,Michigan
11955,42.3972299,-83.0659616,Hamtramck,Michigan
12759,42.40868434,-83.05705905,Hamtramck,Michigan
13607,41.9194302,-83.4172819,Monroe,Michigan
1767,42.1991773,-83.2240211,Southgate,Michigan
7596,42.1995551,-83.1937202,Southgate,Michigan
14703,42.2118865,-83.1812287,Southgate,Michigan
6073,42.3965037,-83.1028413,Highland Park,Michigan
1833,42.296182,-83.293082,Inkster,Michigan
1857,42.294941,-83.302006,Inkster,Michigan
13486,42.288687,-83.329813,Inkster,Michigan
13488,42.304187,-83.310187,Inkster,Michigan
1933,42.446327,-82.916319,Harper Woods,Michigan
1974,42.247574,-83.195667,Lincoln Park,Michigan
9793,42.2475431,-83.1673673,Lincoln Park,Michigan
9071,42.5391563,-82.9525293,Fraser,Michigan
4051,42.481093,-83.477627,Novi,Michigan
2959,42.593912,-82.880545,Mt Clemens,Michigan
9904,42.628188,-82.972595,Mt Clemens,Michigan
11592,42.5983521,-82.8751463,Mt Clemens,Michigan
2861,43.015802,-83.594691,Burton,Michigan
14957,42.9737772,-83.6779347,Burton,Michigan
15494,42.98909,-83.64703,Burton,Michigan
2877,42.735715,-84.486304,East Lansing,Michigan
18544,42.5256172,-82.9459966,Utica,Michigan
3052,42.294518,-85.614395,Kalamazoo,Michigan
7112,42.2890048,-85.5982865,Kalamazoo,Michigan
9306,42.2554925,-85.531128,Kalamazoo,Michigan
12580,42.2836265,-85.5832982,Kalamazoo,Michigan
18751,42.2823873,-85.6227435,Kalamazoo,Michigan
10561,42.344355,-85.154546,Battle Creek,Michigan
12634,42.3267736,-85.2009201,Battle Creek,Michigan
16057,42.3223741,-85.2127745,Battle Creek,Michigan
16510,42.3122628,-85.1995238,Battle Creek,Michigan
16850,42.3329972,-85.1380222,Battle Creek,Michigan
3191,42.744957,-83.245219,Lake Orion,Michigan
8021,42.4069142,-83.2777383,Redford Charter Township,Michigan
8284,42.3703927,-83.312933,Redford Charter Township,Michigan
8928,42.3998158,-83.2760631,Redford Charter Township,Michigan
9002,42.3843174,-83.2756242,Redford Charter Township,Michigan
9174,42.3711148,-83.2688217,Redford Charter Township,Michigan
9676,42.3816659,-83.2763168,Redford Charter Township,Michigan
7703,42.2697474,-83.2488338,Dearborn Heights,Michigan
11490,42.2730905,-83.2698761,Dearborn Heights,Michigan
6307,42.4962782,-83.1831908,Berkley,Michigan
8666,42.461123,-83.106985,Madison Heights,Michigan
11157,42.4911233,-83.08569,Madison Heights,Michigan
14268,42.5336377,-83.121316,Madison Heights,Michigan
7162,42.5655526,-83.1274999,Troy,Michigan
7265,42.2737701,-83.1347736,River Rouge,Michigan
7477,42.329176,-83.1795558,Dearborn,Michigan
7888,42.3441788,-83.1577812,Dearborn,Michigan
8015,42.3060837,-83.2459732,Dearborn,Michigan
11321,42.31794,-83.18889,Dearborn,Michigan
